dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	variant	stage	converged	iterations	seconds	arm	intervention	t
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5275105999899097	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.454599500008044	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.495135699995444	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.514315500011435	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.5540946000110125	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	uot	0.25	2.0	label_free_rigid	coordinate_response	True	85	3.4805321999883745	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		baseline	base	True	1	0.04416700000001583			
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	base	True	1	0.037955899999360554			
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036911800008965656	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036994800000684336	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03682130000379402	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.036811400001170114	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.039639700000407174	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03987510000297334	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03895180000108667	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	row_softmax	0.25		label_free_rigid	coordinate_response	True	1	0.03709779999917373	N	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	reverse	SDLPFC_Br8492_ANT_MID__reverse	balanced_ot	0.25		baseline	base	True	200	8.241000199996051			
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	base	True	200	8.326821499998914			
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.186355199999525	R	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.272915999987163	R	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.23543349999818	R	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.290641299987328	R	I_SPATIAL	1.0
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.266989199997624	N	I_SPATIAL	0.00125
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.313571100006811	N	I_SPATIAL	0.000625
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.19653919999837	N	I_SPATIAL	0.01
spatialDLPFC	SDLPFC_Br8492_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8492	primary_expansion	forward	SDLPFC_Br8492_ANT_MID	balanced_ot	0.25		label_free_rigid	coordinate_response	True	200	8.242389099992579	N	I_SPATIAL	1.0
