dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	h_large	h_small	relative_l1_n_estimable	relative_l1_median	relative_l1_q90	relative_l1_mean	relative_l1_maximum
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		R	I_SPATIAL	0.01	0.005	1500	0.0028737036658007097	0.003191647194984938	0.0028173076917347947	0.0035864187444660535
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.0014327512426005147	0.0015907677787036815	0.0014045868921154154	0.001787345905781929
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007149985977837301	0.0007942309054693232	0.0007012814972035238	0.0008922111955774794
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.00035720378160651524	0.00039689060266314	0.0003503883664082257	0.0004457404801669122
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_EXPR	0.02	0.01	1500	0.005594584635952046	0.006450605284520432	0.005535805304503536	0.007739712762400695
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_EXPR	0.01	0.005	1500	0.002812199031770918	0.0032438461498158332	0.0027831481390282737	0.0038946710723771314
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	1500	0.0014096646577793901	0.001627442579099149	0.0013954208658627568	0.0019535853186627124
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	1500	0.0007057457588238724	0.0008150905076198238	0.0006986765394193923	0.0009783622286164738
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	1500	0.0003531345218177702	0.00040790659627035046	0.00034958036804111055	0.0004895734075204404
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	1500	0.005710229290994607	0.006617972783282674	0.005660082324557241	0.007941014415185558
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	1500	0.0028423222132018845	0.003286378947096683	0.0028142114292346748	0.003944953653935386
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.0014176206075490793	0.0016377720419196119	0.0014031861242558754	0.0019661536945198947
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007078660212672409	0.0008177628210199448	0.0007006178369990654	0.0009815028381577435
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.0003536853524441528	0.0004085229989547985	0.0003500656840468313	0.0004903584980372956
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_EXPR	0.02	0.01	1500	0.0010868150601361821	0.0015838594965323024	0.001159827162452712	0.003799853961076194
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_EXPR	0.01	0.005	1500	0.0005435245362111945	0.0007921087446646501	0.0005798851860330572	0.0018965026202168956
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_EXPR	0.005	0.0025	1500	0.00027181188671712296	0.00039619252004118017	0.0002899353950312355	0.0009473968188456574
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_EXPR	0.0025	0.00125	1500	0.00013591354096378964	0.00019813071202708706	0.00014496588619724766	0.00047348498621331445
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_EXPR	0.00125	0.000625	1500	6.795866301402049e-05	9.906895292475524e-05	7.248248822154379e-05	0.00023668916160249527
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_SPATIAL	0.02	0.01	1500	0.0058784543938097235	0.006700360478730884	0.0058351376086576345	0.007478512434383653
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_SPATIAL	0.01	0.005	1500	0.0029200340870592302	0.0033288517489727734	0.002900366076554068	0.0037168956823996294
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_SPATIAL	0.005	0.0025	1500	0.0014555961371752833	0.0016590835145439322	0.0014459241934940588	0.001852879344497577
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.00125	1500	0.0007266631934548919	0.0008282989937361231	0.00072190258546118	0.000925051442184649
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.000625	1500	0.0003630670386679349	0.0004138865741309039	0.0003606870683048066	0.00046217878780946197
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_EXPR	0.02	0.01	1500	0.004702419039812799	0.005750614936636243	0.0047702341371754445	0.007084102320166956
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_EXPR	0.01	0.005	1500	0.002364539016730301	0.0028977548704450886	0.002398463410823562	0.003559833939910237
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_EXPR	0.005	0.0025	1500	0.0011858002793625785	0.0014550247736292248	0.0012026003663827393	0.001784384805880441
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_EXPR	0.0025	0.00125	1500	0.0005936704188810391	0.0007286977922320991	0.000602146468420576	0.0008933117134017832
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_EXPR	0.00125	0.000625	1500	0.0002970307834850456	0.0003647293199539979	0.00030128532758509803	0.0004469357268742349
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_SPATIAL	0.02	0.01	1500	0.004808698371866782	0.005912605282430244	0.004879103971423863	0.007227974089874927
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_SPATIAL	0.01	0.005	1500	0.0023897484140734167	0.002937016611450163	0.00242567754855122	0.003595759206760572
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_SPATIAL	0.005	0.0025	1500	0.001191996473400307	0.0014641618103017218	0.001209403779903643	0.00179335425663693
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.00125	1500	0.0005952277708224274	0.0007310394874230556	0.00060384733323309	0.0008955522356950686
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.000625	1500	0.0002974383568111982	0.00036525971497453937	0.0003017105367170322	0.0004474959688364034
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_EXPR	0.02	0.01	1500	0.0014058898314523896	0.001711311630272578	0.0014309765166169886	0.002413010733750384
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_EXPR	0.01	0.005	1500	0.0007021043421453295	0.0008541260688799079	0.0007146531419706393	0.0012069743732208583
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_EXPR	0.005	0.0025	1500	0.0003508801536367507	0.0004266910221095602	0.0003571191396205552	0.0006036027653694862
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_EXPR	0.0025	0.00125	1500	0.00017539709795386652	0.00021329088885258302	0.00017850787829167886	0.0003018299590403328
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_EXPR	0.00125	0.000625	1500	8.768780589524395e-05	0.00010662218272848161	8.924103626661041e-05	0.00015092208403302634
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_SPATIAL	0.02	0.01	1500	0.005777513217245515	0.006437953445934512	0.005635874438841294	0.00717824256767709
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_SPATIAL	0.01	0.005	1500	0.00287293917873276	0.0031969655264829514	0.0028017408068869436	0.0035622087175710008
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	row_softmax	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.0014320014332065785	0.0015925613045299138	0.0013968578787582082	0.001774437109354416
