cohort_role,method,epsilon,tau,grid_role,arm,intervention,score,claim_status,gate_family,independent_units,median_spearman,median_top_decile_overlap,median_nmae,unit_gate_pass_fraction,spearman_gate_pass,overlap_gate_pass,nmae_gate_pass,gate_pass,witness,median_nex_aurc,median_relative_fixed_qc_gain,positive_unit_fraction,positive_technology_count,leave_one_unit_out_fixed_qc_low,negative_control_pass_fraction,leakage_control_pass_fraction,confound_direction_pass_fraction,sensitivity_external_gate,sensitivity_external_gate_with_controls,registered_gate_status,confirmatory
primary_expansion,balanced_ot,0.5,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9608835275037901,0.74,1.0343415153515387,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.8909511346449488,0.64,1.2018990479411955,0.1,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.8422245805442581,0.635,2.7187963839842575,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.32096248664999405,0.2583333333333333,4.196814004993046,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.3790736378105056,0.3983333333333333,5.408553513281369,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9310738315883698,0.625,1.42047149626675,0.1,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9310738315883698,0.625,1.42047149626675,0.1,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.2836938709750537,0.36333333333333334,5.253294234838789,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.1,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.2836938709750537,0.36333333333333334,5.253294234838789,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9069170590742486,0.63,2.3026912038343412,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.6630546786909683,0.5766666666666667,4.588641705168405,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.706090835595927,0.51,2.3184865086335895,0.0,True,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.8841536702905202,0.605,2.661088456304763,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9874431286413906,0.8716666666666666,0.9513484301273913,0.4,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9874431286413906,0.8716666666666666,0.9513484301273913,0.4,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.8380326213478317,0.5633333333333332,2.5349420181887004,0.0,True,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.25,,baseline,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.8380326213478317,0.5633333333333332,2.5349420181887004,0.0,True,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9526734465215319,0.7783333333333333,1.9977785361979405,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.31455742958107985,0.3883333333333333,5.105296982290109,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9168641559396249,0.6616666666666666,1.1926506882779653,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9729366741940775,0.7733333333333334,1.3857181860823236,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9973637783839016,0.9333333333333333,0.630311413935971,0.7,True,True,True,True,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9973637783839016,0.9333333333333333,0.630311413935971,0.7,True,True,True,True,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9680237120105386,0.7516666666666666,1.276034116088714,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,row_softmax,0.5,,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9680237120105386,0.7516666666666666,1.276034116088714,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9295108175603635,0.75,3.087559466138165,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.743853185712527,0.6433333333333333,4.710823737629957,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.1143868375052611,0.25499999999999995,4.775931533192743,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4021357947270199,0.03999999999999995,5.718890663261234,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9828548474910433,0.9666666666666667,0.27709139970671304,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9828548474910433,0.9666666666666667,0.27709139970671304,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4833862619494498,0.0233333333333333,5.317073141769297,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,1.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4833862619494498,0.0233333333333333,5.317073141769297,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9168800937244862,0.6983333333333334,3.9245290117440907,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5885409362404161,0.5416666666666667,6.025216649533862,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.21098307865914612,0.18166666666666664,4.864082438689956,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4116643918508408,0.0466666666666666,5.443100431041557,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9871734165215187,0.9366666666666668,0.26194801221943786,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9871734165215187,0.9366666666666668,0.26194801221943786,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4973196894754176,0.02166666666666665,5.384467516315002,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,2.0,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.4973196894754176,0.02166666666666665,5.384467516315002,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9082785707904759,0.6599999999999999,4.3278755430658356,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5060587982483549,0.535,6.4164492480133335,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.2550282689014529,0.1699999999999999,4.896258219196228,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.41166343273930345,0.05666666666666666,5.341051144935371,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9903155832513704,0.9283333333333332,0.249487712853895,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9903155832513704,0.9283333333333332,0.249487712853895,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.5024356650825179,0.025,5.3781196178695705,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.1,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,-0.5024356650825179,0.025,5.3781196178695705,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.843650351844601,0.7166666666666667,3.4971059792975385,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.7663523779343903,0.69,5.798895402717596,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.6728745506109115,0.45999999999999996,2.206329741152393,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5796693891863952,0.42999999999999994,2.7553152485787615,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9953985695104755,0.9966666666666666,0.13954570866673466,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9953985695104755,0.9966666666666666,0.13954570866673466,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5806792509685561,0.44166666666666665,2.3945815244350857,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,1.0,tau_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5806792509685561,0.44166666666666665,2.3945815244350857,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.7595910300404578,0.585,5.060216871221499,0.0,True,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5689932137747616,0.5116666666666667,9.765220894072765,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5633781215013873,0.44999999999999996,2.2820397224529034,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5448873123943612,0.4149999999999999,2.5147170542941075,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9948108803603914,0.9866666666666667,0.15696947669784334,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9948108803603914,0.9866666666666667,0.15696947669784334,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5237977047989799,0.42,2.407490545132964,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,2.0,baseline,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5237977047989799,0.42,2.407490545132964,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.7064980499991333,0.5333333333333333,5.494537632460443,0.0,True,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.335593966930652,0.35,11.080656088127792,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.49796625776278125,0.4,2.3191401752036516,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5081652365178829,0.385,2.445386787596575,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9972864556828691,0.9666666666666667,0.12349995138678366,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9972864556828691,0.9666666666666667,0.12349995138678366,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.47647876110167164,0.3966666666666667,2.4151131798463092,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.25,5.0,tau_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.47647876110167164,0.3966666666666667,2.4151131798463092,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9561252693890088,0.8166666666666667,2.1151522231530198,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.5091742902996846,0.5416666666666667,4.429650988635217,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9224682899859067,0.6,0.9540492505210005,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9556602585156706,0.745,1.363985743692623,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9992489881106614,0.9983333333333333,0.0770475040937934,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9992489881106614,0.9983333333333333,0.0770475040937934,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9689670173186746,0.7766666666666666,1.1104993209923135,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,1.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9689670173186746,0.7766666666666666,1.1104993209923135,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9539805759913672,0.76,2.6305781251296096,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.3608434323748589,0.4166666666666666,6.754590322492245,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.941624447833088,0.6883333333333334,0.9844847623022743,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9638883901726181,0.7416666666666667,1.2047495890662816,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9978637466061098,1.0,0.09319185875246169,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9978637466061098,1.0,0.09319185875246169,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9656262656116736,0.7583333333333333,1.0852238880163287,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,2.0,epsilon_scan,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9656262656116736,0.7583333333333333,1.0852238880163287,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,N,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9598529901568846,0.7833333333333333,3.0812013750509513,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,N,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.2308152154734291,0.2533333333333333,8.599971692835727,0.0,False,False,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.955263311672583,0.7333333333333334,1.0003428351487724,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,N,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9644203859646161,0.7433333333333334,1.0992005363111264,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,R,I_EXPR,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9983801708356317,0.9933333333333332,0.08935615312844365,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,R,I_EXPR,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9983801708356317,0.9933333333333332,0.08935615312844365,1.0,True,True,True,True,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,matched_finite_difference,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9629600644266954,0.75,1.0590927883059218,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,uot,0.5,5.0,interaction_corner,R,I_SPATIAL,registered_finite_difference_fixed_score,post-review sensitivity analysis; amended sample expansion,internal_fidelity,10,0.9629600644266954,0.75,1.0590927883059218,0.0,True,True,False,False,,,,,,,,,,,,,
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.6096473738344619,0.22515204120650276,0.9,1.0,0.2035775738867862,0.9,1.0,1.0,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.8154786726175085,0.07422661585752349,0.7,1.0,0.0638201679393506,0.7,1.0,0.85,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,exact_combined,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.8154786726175085,0.07422661585752349,0.7,1.0,0.0638201679393506,0.7,1.0,0.85,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.773264338690472,0.13256462350313736,0.7,1.0,0.1632013003184472,0.75,1.0,0.95,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.7739155400650726,0.12937519258523986,0.7,1.0,0.1590998394743307,0.85,1.0,0.95,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,matched_fd_combined,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.7739155400650726,0.12937519258523986,0.7,1.0,0.1590998394743307,0.8,1.0,0.95,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,source_boundary_proximity,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,heldout_loss,0.8864888129645587,0.0,0.0,0.0,0.0,0.55,1.0,0.9,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,exact_I_EXPR,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,label_error_shared_closed_set,0.9850882997871222,-0.0817050480067443,0.4,0.0,-0.0776554035365025,0.2,1.0,0.6,False,False,immutable; see registered v1.2 frozen sheet,False
primary_expansion,balanced_ot,0.1,,epsilon_scan,N,,exact_I_SPATIAL,post-review sensitivity analysis; amended sample expansion,external_utility,10,,,,,,,,,label_error_shared_closed_set,0.7149919459703779,0.14437878517917646,0.8,1.0,0.136788457980265,0.4,1.0,0.85,False,False,immutable; see registered v1.2 frozen sheet,False
