independent_unit_id	cohort_role	method	epsilon0	tau0	contrast_type	regularization_regime	u	v	alpha	beta	metric	reference_value	comparison_value	contrast
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	uot_endpoint_shape_median	0.45054216977081807	0.45054216977081807	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	uot_h001_combined_median	0.2839769342682184	0.2839769342682184	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	uot_h001_mass_median	0.03413835562707262	0.03413835562707262	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	uot_h001_shape_median	0.27227320135559874	0.27227320135559874	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_mean	0.1741091316237653	0.1741091316237653	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_median	0.1745982473205892	0.1745982473205892	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_q90	0.2057823143201789	0.2057823143201789	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_mean	0.1429127044228562	0.1429127044228562	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_median	0.14173621092379468	0.14173621092379468	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_q90	0.16366956944047595	0.16366956944047595	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_endpoint_combined_median	0.1771736088700805	0.1771736088700805	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_endpoint_mass_median	0.015454847644183357	0.015454847644183357	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_endpoint_shape_median	0.1721798284296461	0.1721798284296461	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_h001_combined_median	0.14176656335302917	0.14176656335302917	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_h001_mass_median	0.017085480759508945	0.017085480759508945	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	uot_h001_shape_median	0.13590446109370163	0.13590446109370163	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_mean	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_q90	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_mean	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_q90	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_endpoint_combined_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_endpoint_mass_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_endpoint_shape_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_h001_combined_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_h001_mass_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	uot_h001_shape_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_mean	0.1233565675468988	0.1233565675468988	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_median	0.12414202526878293	0.12414202526878293	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_q90	0.13803405707539773	0.13803405707539773	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_mean	0.1424326508647893	0.1424326508647893	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_median	0.14127590090463443	0.14127590090463443	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_q90	0.1630312517969017	0.1630312517969017	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_endpoint_combined_median	0.12182930919985954	0.12182930919985954	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_endpoint_mass_median	0.018368683018677518	0.018368683018677518	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_endpoint_shape_median	0.11485342838510995	0.11485342838510995	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_h001_combined_median	0.14125370664518339	0.14125370664518339	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_h001_mass_median	0.017117890417156945	0.017117890417156945	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	uot_h001_shape_median	0.13542340398346747	0.13542340398346747	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_mean	0.22083280345176134	0.22083280345176134	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_median	0.22228809284775064	0.22228809284775064	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_q90	0.24239461148415192	0.24239461148415192	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_mean	0.28438872591503284	0.28438872591503284	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_median	0.28213584712086115	0.28213584712086115	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_q90	0.3254246187270712	0.3254246187270712	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_endpoint_combined_median	0.2142143665309284	0.2142143665309284	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_endpoint_mass_median	0.03897741554136269	0.03897741554136269	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_endpoint_shape_median	0.2019515535168399	0.2019515535168399	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_h001_combined_median	0.2820269915125869	0.2820269915125869	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_h001_mass_median	0.03426707297225014	0.03426707297225014	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	uot_h001_shape_median	0.2703215338085545	0.2703215338085545	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_mean	0.05819274996133157	0.10781288431934756	0.04962013435801599
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_median	0.05740823714703143	0.10730140459105564	0.04989316744402421
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_q90	0.06478350882407193	0.12667607682152257	0.061892567997450645
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_mean	0.061132219615558286	0.14220050195588185	0.08106828234032358
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_median	0.060426816358372465	0.14102958447052538	0.08060276811215292
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_q90	0.067885477742297	0.16285373457067914	0.09496825682838214
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_endpoint_combined_median	0.060751538971667685	0.10850978687590776	0.04775824790424007
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_endpoint_mass_median	0.05828176037757633	0.010561963413288005	-0.047719796964288325
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_endpoint_shape_median	0.019333266447127045	0.10470000479945812	0.08536673835233108
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_h001_combined_median	0.06046162999490817	0.14105963552537168	0.0805980055304635
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_h001_mass_median	0.058384491470676404	0.01700055890987509	-0.04138393256080132
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	uot_h001_shape_median	0.01904734532150757	0.1352268629515762	0.11617951763006863
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_mean	0.19258839912744297	0.08592974338745152	-0.10665865573999143
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_median	0.19455546111933825	0.086186451232285	-0.10836900988705322
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_q90	0.21427337079749412	0.09666590558152427	-0.11760746521596985
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_mean	0.26912748359675065	0.1417252130531051	-0.12740227054364556
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_median	0.26701553116793697	0.14057424072618396	-0.12644129044175306
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_q90	0.3134777154461884	0.16222173366241407	-0.15125598178377436
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_endpoint_combined_median	0.19879695949366274	0.08503475323455952	-0.11376220625910323
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_endpoint_mass_median	0.019883829488958553	0.012022648205055976	-0.007861181283902577
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_endpoint_shape_median	0.2025234808596425	0.0807345764431919	-0.1217889044164506
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_h001_combined_median	0.267100711586391	0.14055226674046933	-0.12654844484592165
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_h001_mass_median	0.025600571966433	0.01703264688401934	-0.00856792508241366
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	uot_h001_shape_median	0.2723666811125799	0.1347508961708751	-0.13761578494170476
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_mean	0.4418431075639623	0.4418431075639623	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_median	0.4468400920643777	0.4468400920643777	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_q90	0.5865051011581941	0.5865051011581941	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_mean	0.2863089456130226	0.14363207685454116	-0.14267686875848146
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_median	0.2838926851996905	0.14244995413168007	-0.14144273106801045
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_q90	0.32799123643055433	0.16449361949632546	-0.16349761693422887
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_endpoint_combined_median	0.4527875254629342	0.4527875254629342	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_endpoint_mass_median	0.029761970208964386	0.029761970208964386	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_endpoint_shape_median	0.45054216977081807	0.45054216977081807	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_h001_combined_median	0.2839769342682184	0.14248061249174956	-0.14149632177646884
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_h001_mass_median	0.03413835562707262	0.017171255275794953	-0.016967100351277666
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	uot_h001_shape_median	0.27227320135559874	0.13658888408019676	-0.13568431727540192
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_mean	0.1741091316237653	0.1741091316237653	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_median	0.1745982473205892	0.1745982473205892	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_q90	0.2057823143201789	0.2057823143201789	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_mean	0.1429127044228562	0.07175520881855121	-0.071157495604305
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_median	0.14173621092379468	0.07116738112722355	-0.07056882979657111
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_q90	0.16366956944047595	0.08216717371749335	-0.0815023957229826
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_endpoint_combined_median	0.1771736088700805	0.1771736088700805	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_endpoint_mass_median	0.015454847644183357	0.015454847644183357	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_endpoint_shape_median	0.1721798284296461	0.1721798284296461	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_h001_combined_median	0.14176656335302917	0.07117747782099325	-0.07058908553203591
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_h001_mass_median	0.017085480759508945	0.008589732070390318	-0.008495748689118628
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	uot_h001_shape_median	0.13590446109370163	0.06824089615405923	-0.06766356493964239
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_mean	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_q90	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_mean	0.0	1.3903096547482753e-14	1.3903096547482753e-14
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_median	0.0	1.2061290725108856e-14	1.2061290725108856e-14
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_q90	0.0	1.595442144055689e-14	1.595442144055689e-14
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	uot_endpoint_combined_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	uot_endpoint_mass_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	uot_endpoint_shape_median	0.0	0.0	0.0
HER2ST::F	manual_truth_controlled	uot	0.25	2.0	fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	uot_h001_combined_median	0.0	1.2061290725108856e-14	1.2061290725108856e-14
