dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.019473283072013084	0.019279665363813106	0.03872248707064554	-3.0461365180652067e-05
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.13481017087687824	0.13346703648946964	0.26862653712964746	0.00034932976329957177
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	forward	HER2ST_A1_CONTROLLED	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14106401975044644	0.139658971742987	0.28100205647676396	0.00027906498333052365
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.01785289604538498	0.19895490702735355	0.19611374283083258	-0.020694060241905954
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.024458669004217327	0.22699820473369828	0.22550750505995956	-0.025949368677956053
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.01901778437021311	0.19765956805018817	0.19520873519155854	-0.021468617228842746
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	h001_response_median	0.0	0.018091413813645766	0.2705433624487741	0.26545051747499043	-0.023184258787429413
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	h001_response_q90	0.0	0.025405898958300834	0.319538641101513	0.3173436334263291	-0.02760090663348469
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	fixed	h001_response_mean	0.0	0.019527433644679855	0.2709927008198726	0.2671818276479911	-0.02333830681656135
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4573603164861426	0.01856888566388518	0.4543510033040256	-0.02157819884600218
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5845369629498504	0.026021309286402266	0.577371837089159	-0.03318643514709367
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.450776287058621	0.020373860070735054	0.44742152269832625	-0.023728624431029802
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.27265538916707055	0.018101842669760296	0.26776920321293174	-0.022988028623899107
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.32230139714692874	0.02542694307595747	0.3199138829955268	-0.027814457227359396
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.273115287259013	0.01954074252129415	0.269276032815953	-0.023379996964354142
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_median	0.0	0.19611374283083258	0.07918599560728927	0.19611374283083258	-0.07918599560728927
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_q90	0.0	0.22550750505995956	0.09332892703349338	0.22550750505995956	-0.09332892703349338
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	endpoint_response_mean	0.0	0.19520873519155854	0.07924771089312864	0.19520873519155854	-0.07924771089312864
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	h001_response_median	0.0	0.1335883062607194	0.13226102037498383	0.26545051747499043	-0.00039880916071280414
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	h001_response_q90	0.0	0.15978985306772236	0.15820309644992528	0.3173436334263291	-0.000649316091318547
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		expression	coregularized	h001_response_mean	0.0	0.13452215199941672	0.13318621601807942	0.2671818276479911	-0.0005265403695050574
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4543510033040256	0.10171546334740994	0.4543510033040256	-0.10171546334740994
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.577371837089159	0.12430652423224398	0.577371837089159	-0.12430652423224398
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.44742152269832625	0.10305406655320842	0.44742152269832625	-0.10305406655320842
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.1341945320549705	0.13285566089042894	0.26776920321293174	0.000719010267532294
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.16043833044524522	0.1588387330902112	0.3199138829955268	0.0006368194600703814
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.13505104621001157	0.13370463798257612	0.269276032815953	0.0005203486233653354
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.03852178663463888	0.20035299928415698	0.19883332127954897	-0.040041464639246876
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.04325393401893427	0.23130124377284508	0.226348216070072	-0.04820696172170735
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.038620210466939905	0.20386396271171123	0.20163455637972685	-0.040849616798924265
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.03769134034541291	0.2798890075093065	0.2747861471559062	-0.042794200698813206
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.04172967914342151	0.32734039784810154	0.3217145390598776	-0.04735553793164543
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.03773049048341658	0.27970405429932926	0.27553721717128227	-0.041897327611463586
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4634094975910999	0.03682797101973181	0.46131827504432743	-0.03891919356650427
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5896974693899178	0.04058052696900648	0.582114897128212	-0.04816309923071237
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.46273119149283326	0.03705322002624281	0.4580497205771463	-0.04173469094192975
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.2820641401933336	0.03765409309135596	0.2771297080079666	-0.042588525276722945
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.3302080416167279	0.041698868310322816	0.32431724366008174	-0.04758966626696897
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.281905721137584	0.037714887828832706	0.27769575136031005	-0.041924857606106654
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.19883332127954897	0.08143729232674361	0.19883332127954897	-0.08143729232674361
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.226348216070072	0.09393015974913299	0.226348216070072	-0.09393015974913299
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.20163455637972685	0.08173916931541224	0.20163455637972685	-0.08173916931541224
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.13837468384543136	0.1370007246688158	0.2747861471559062	-0.0005892613583409478
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.16200282581523684	0.1603942166235151	0.3217145390598776	-0.0006825033788743218
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.13872892620817717	0.13735121182177873	0.27553721717128227	-0.0005429208586736345
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.46131827504432743	0.10686089603170748	0.46131827504432743	-0.10686089603170748
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.582114897128212	0.12626558311137295	0.582114897128212	-0.12626558311137295
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4580497205771463	0.1062653927666612	0.4580497205771463	-0.1062653927666612
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.13897772032903408	0.13759137623780576	0.2771297080079666	0.0005606114411267626
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.16266792911747124	0.16104630335050032	0.32431724366008174	0.0006030111921101755
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.1392739140048102	0.13788540709682146	0.27769575136031005	0.0005364302586783887
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.06387504104443806	0.19026727710293967	0.2160986160717732	-0.038043702075604535
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.07406644297324463	0.21588600389829798	0.24747389221206384	-0.04247855465947878
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.0652302403436832	0.19072711533516673	0.21786213321019285	-0.0380952224686571
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.060296049956211004	0.262688976347976	0.2749280129080606	-0.04805701339612639
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.07087921604996153	0.3095241169110166	0.32331292124187455	-0.05709041171910362
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.06197865443644149	0.26569980546151495	0.2789512186945775	-0.04872724120337893
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.058210861034458126	0.01941036829777923	0.03861290949960064	-0.039008319832636716
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.018355809469702895	0.1980250554365045	0.19484852969580296	-0.02153233521040443
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.06008128128134179	0.19386540164447336	0.2080655963197205	-0.04588108660609466
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05824485116632529	0.02459430191486066	0.03395290368489492	-0.04888624939629103
HER2ST_manual_controlled	HER2ST_A1_CONTROLLED	within_section_controlled_combined	HER2ST::A	manual_truth_controlled	reverse	HER2ST_A1_CONTROLLED__reverse	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.01869502116279398	0.2692100301996428	0.2650878486773008	-0.022817202685135984
