dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4250681898158121	0.10123546256365115	0.4250681898158121	-0.10123546256365115
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4274127923326524	0.09991205696777081	0.4274127923326524	-0.09991205696777081
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5643127592193234	0.11635791800919729	0.5643127592193234	-0.11635791800919729
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_mean	0.0	0.13219163171574103	0.13087370098330664	0.2635807483877777	0.0005154156887300504
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_median	0.0	0.13019983826489773	0.12890200885932784	0.25959828512309113	0.0004964379988656176
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	coregularized	h001_response_q90	0.0	0.15118121682777413	0.1496740220905894	0.3014360746688842	0.0005808357505206474
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4382879352128284	0.02898725507559872	0.4250681898158121	-0.042207000472614956
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_median	0.0	0.4416644706851538	0.02271299346739268	0.4274127923326524	-0.03696467181989409
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5836240582168926	0.05499817087116726	0.5643127592193234	-0.07430946986873638
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_mean	0.0	0.2705051410055744	0.026582747361844697	0.2635807483877777	-0.03350713997964137
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2661487133184055	0.021979098602960854	0.25959828512309113	-0.02852952679827517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.30598088436308035	0.046760838724080024	0.3014360746688842	-0.05130564841827615
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.20488256224367363	0.0825619476601473	0.20488256224367363	-0.0825619476601473
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.20707288299071924	0.08300468992483634	0.20707288299071924	-0.08300468992483634
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.24291832992356022	0.10054708124374312	0.24291832992356022	-0.10054708124374312
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.13967278536271166	0.138285630941697	0.27742522119015545	-0.0005331951142531904
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.14016651113272297	0.13877448803569487	0.27842405509540347	-0.0005169440730143776
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.17361571717152444	0.1718924333160614	0.3446494820118895	-0.0008586684756963087
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.05039933993027164	0.20395127255918688	0.20488256224367363	-0.04946805024578489
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.04994612189215594	0.19990651180529118	0.20707288299071924	-0.04277975070672789
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.06739005873644904	0.2375925983857642	0.24291832992356022	-0.06206432719865304
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.04949932564402895	0.28000193856133127	0.27742522119015545	-0.05207604301520477
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.050101392574734824	0.27513534111071425	0.27842405509540347	-0.046812678590045564
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.06583796371498667	0.34047656544578864	0.3446494820118895	-0.061665047148885765
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.4458065926922524	0.10661326176143712	0.4458065926922524	-0.10661326176143712
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.43915519721762336	0.10631283606274475	0.43915519721762336	-0.10631283606274475
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.617630733306425	0.13654522312663653	0.617630733306425	-0.13654522312663653
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.14020799383097238	0.13881023965715064	0.27954493583543455	0.0005267023473115306
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.14066238884373167	0.13926043760485618	0.2803835005929035	0.000460674144315637
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.174452144218732	0.1727122062247748	0.3479841072024703	0.0008197567589634941
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.4556056110892077	0.0490871745631495	0.4458065926922524	-0.05888619296010482
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4483669183509227	0.050206706367587325	0.43915519721762336	-0.05941842750088662
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.6126777692928926	0.06592911196299399	0.617630733306425	-0.060976147949461476
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.2822188161724034	0.04948548204310037	0.27954493583543455	-0.0521593623800692
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.2770981765049555	0.05013273607481364	0.2803835005929035	-0.04684741198686565
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.3434805162589579	0.06578631693789083	0.3479841072024703	-0.06128272599437846
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.21705368951041817	0.08407271834764218	0.21705368951041817	-0.08407271834764218
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.21756300937754858	0.08361442350152443	0.21756300937754858	-0.08361442350152443
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2446980846935389	0.09530420914125012	0.2446980846935389	-0.09530420914125012
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.13976737678252676	0.13837894678992574	0.27768037994678463	-0.0004659436256678473
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.13914171953346954	0.13775928594758413	0.27651933596000383	-0.00038166952104982943
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.16116156477728769	0.15956164827649066	0.31997654551312626	-0.0007466675406521267
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.21099936473289915	0.08297579291660434	0.21099936473289915	-0.08297579291660434
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.038844379769283774	0.012088061187776604	0.038844379769283774	-0.012088061187776604
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.20340211135539912	0.0804620985118264	0.20340211135539912	-0.0804620985118264
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.13912650339954036	0.1377440658964963	0.2764804416901042	-0.000390127605932461
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.01766038766748209	0.01748491036535857	0.03509473933484687	-5.0558697993787795e-05
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.13493107985175373	0.13359081447034196	0.2680465346695787	-0.0004753596525170073
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.06761180903551607	0.192401800858227	0.21705368951041817	-0.04295992038332491
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.061435017585939215	0.1941271187885995	0.21756300937754858	-0.037999126996990165
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.09306608526320784	0.2191240146252238	0.2446980846935389	-0.06749201519489272
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.06558415268273676	0.2687865727268886	0.27768037994678463	-0.0566903454628407
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.05830828781218819	0.2676938968906658	0.27651933596000383	-0.04948284874285014
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.09373692597433822	0.31262400444793326	0.31997654551312626	-0.08638438490914527
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.057971652902525816	0.20106667395138217	0.21099936473289915	-0.048038962121008805
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05588464449290023	0.022373439372584486	0.038844379769283774	-0.03941370409620094
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.02320339933766623	0.2071728729646053	0.20340211135539912	-0.026974160946872397
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.05827514735645099	0.26770537253896287	0.2764804416901042	-0.049500078205309675
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.0559297445005931	0.029051555245509703	0.03509473933484687	-0.04988656041125592
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.02355942352662064	0.2778306951790999	0.2680465346695787	-0.03334358403614188
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4293736011062137	0.10521706243199455	0.4293736011062137	-0.10521706243199455
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.42276396727349796	0.10490356329411944	0.42276396727349796	-0.10490356329411944
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.583770129296834	0.12397009077531973	0.583770129296834	-0.12397009077531973
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.14023447593032387	0.13883679416805772	0.2795305107927635	0.0004592406943818572
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.13950441943600467	0.1381145175698734	0.2778645511614638	0.0002456141555857855
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.16187500613647998	0.160261999420885	0.32259313473560414	0.00045612917823911747
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.43069689978202996	0.1055940497895158	0.43069689978202996	-0.1055940497895158
