dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	1500	0.6203482045992021	0.2	0.9994803007036331	15.723091522813803	0.1467537620099786	0.08888232603350125	0.3265874521859118
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	endpoint_response	False	1500	0.6173343614819385	0.19333333333333333	1.003783554761315	14.789596012366893	0.16098391797122136	0.09948898052548172	0.3239164220296684
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	local_reference	False	1500	0.06395510481650368	0.11333333333333333	0.45987466051191705	7.234411094607295	0.06394351819707353	0.0009483752135860848	0.0007025283706151297
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	endpoint_response	False	1500	0.06274380690870161	0.10666666666666667	0.46417791456959895	6.8391276204756295	0.06827178388055678	0.0010114869588490202	0.0006326133996814587
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	local_reference	True	1500	0.9999993528886014	0.9933333333333333	2.3278649539261688e-05	0.00024214375027756417	2.5853463161234562e-05	0.999489070474453	0.999999820030885
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	endpoint_response	True	1500	0.9991915303073469	0.94	0.0019385496461328516	0.01976282542388228	-0.0012759381970217025	1.0333584537505465	0.9980405393901365
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	1.0282841958014998e-17	1.0000000000000007	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	local_reference	endpoint_response	True	1500	0.9991738911883962	0.9333333333333333	0.0019616494674008196	0.019998319900875652	-0.00130086893566269	1.033867985796261	0.99800459442078
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	endpoint_response	local_reference	True	1500	0.9991738911883962	0.9333333333333333	0.0019616494674008196	0.02040501352818107	0.0014475733006182952	0.9653114402726575	0.99800459442078
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-9.964986003074687e-18	1.0000000000000004	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	local_reference	False	1500	-0.36402066312029474	0.0	0.8169162280314675	8.497535855098198	0.33235406037634213	-0.2587130063008744	0.1294000201708706
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	endpoint_response	False	1500	-0.3540012062227584	0.0	0.8149611757589714	8.30823986163862	0.33503165760974646	-0.25950435777763814	0.12155966515135397
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	low_max_probability	local_reference	False	1500	-0.459836823038588	0.0	0.8999936709859827	9.36170469644563	8.295622883495449	-8.23134803617147	0.2077640226471249
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	low_max_probability	endpoint_response	False	1500	-0.4526921371965055	0.0	0.8980386187134867	9.155184898639806	8.341416972952974	-8.275357419058194	0.1960669090006263
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	local_reference	False	1500	-0.1681017316007696	0.06	0.903624642920426	9.39947394761614	16.066921774498002	-15.97461516266857	0.06967625417637979
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	endpoint_response	False	1500	-0.1660047991132441	0.06	0.9016695906479297	9.192201368454011	15.702795854939598	-15.608446421700561	0.06210773729640651
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	local_reference	False	1500	-0.6282125885389283	0.0	0.31042536454922437	3.229034477556435	0.1664270054113278	-0.17289248047701625	0.3747592829938654
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	endpoint_response	False	1500	-0.6345780740346997	0.0	0.3084703122767283	3.1447453213987218	0.17180462692771448	-0.18131082121086475	0.3848132388612493
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	local_reference	False	1500	0.42381744347441935	0.31333333333333335	0.03438297779258727	0.35765060917152086	0.07880789306163534	0.18572021396966953	0.1887816643769884
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	endpoint_response	False	1500	0.41506494891775514	0.3	0.03475006927246198	0.35426461936091036	0.0806000204702193	0.18746645389732683	0.17959364072274908
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	local_reference	False	1500	0.011024446323474456	0.12148148148148148	0.09613566120363574	1.0	0.0961356612036357	-7.115468303722768e-20	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	endpoint_response	False	1500	0.010159425018819633	0.10814814814814815	0.09809071347613185	0.9999999999999997	0.09809071347613185	-7.260171240207501e-20	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	local_reference	False	1500	0.32241642811791804	0.18	0.4924426512448053	5.122372333838816	0.10507653913706362	0.022560485073702924	0.10353740845207093
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	endpoint_response	False	1500	0.31819154059631266	0.18	0.49439770351730133	5.040209067676948	0.10721416438969192	0.023021170816624564	0.10066015722869381
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	local_reference	True	1500	0.999999655110958	1.0	2.193277708429334e-06	6.29137954359406e-05	-1.295599126307578e-06	1.000049220029002	0.9999999283789548
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	endpoint_response	True	1500	0.9994765295451243	0.9866666666666667	0.00022334040689473775	0.006420460395748271	0.00025341334877194434	0.9905655533972156	0.9993437258573795
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-3.187128488605086e-18	0.9999999999999997	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	local_reference	endpoint_response	True	1500	0.9994677686523417	0.9866666666666667	0.0002254865734482219	0.006482157146241875	0.0002549338900639748	0.9905099952700768	0.9993300664724342
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	local_reference	True	1500	0.9994677686523417	0.9866666666666667	0.0002254865734482219	0.0064680437415432284	-0.0002338489907530927	1.00890457566756	0.9993300664724342
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-1.1574172556983344e-17	1.0000000000000002	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	local_reference	False	1500	-0.0767253532112681	0.006666666666666667	0.8780659402031123	25.187171113304245	0.06525551099687543	-0.03329275824518398	0.013950167892188503
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	endpoint_response	False	1500	-0.07314747073220923	0.006666666666666667	0.8781418433843585	25.244312060181425	0.06530468133282853	-0.03342976091739695	0.014326419065441187
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	local_reference	False	1500	-0.18607179825413261	0.0	0.9615283998380334	27.581277473785253	1.5122162806968718	-1.482707169470272	0.055203149012595265
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	endpoint_response	False	1500	-0.18243967575096703	0.0	0.9616043030192793	27.64364241006436	1.5118497794200096	-1.482415518524604	0.056206198391078654
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	local_reference	False	1500	-0.25295048753355004	0.04666666666666667	0.9650023531481383	27.68092722952114	14.8483217730529	-14.815475234495787	0.07379142592136911
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	endpoint_response	False	1500	-0.25035076726700767	0.04	0.9650782563293845	27.743509603620254	14.770337678454599	-14.737556445119978	0.0743732776028142
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	local_reference	False	1500	0.4066846678598524	0.29333333333333333	0.5019118760780857	14.397256205671798	0.013264748364691109	0.04023463379855852	0.16497491295768185
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	endpoint_response	False	1500	0.3966627434056638	0.3	0.5019877792593318	14.430853335926756	0.013825593729724852	0.039048381991501985	0.1582760188243154
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	local_reference	False	1500	0.036966160429404635	0.15333333333333332	0.04650946078973322	1.3341159173393624	0.03349661379048891	0.018355800548241215	0.00600501182784563
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	endpoint_response	False	1500	0.02879430613080273	0.15333333333333332	0.046530588209228826	1.3376343445502343	0.03345607478250181	0.01788024881755086	0.005803707981724693
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	local_reference	False	1500	0.03059896444753285	0.06888888888888889	0.034861633974420686	1.0000000000000027	0.03486163397442057	-3.3337207879385023e-18	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	endpoint_response	False	1500	0.030840575042073184	0.07555555555555556	0.034785730793174555	1.0000000000000027	0.03478573079317445	-3.3264623784968644e-18	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	local_reference	False	1500	0.11064506021196559	0.18666666666666668	0.4311686240155901	12.36799813605857	0.03658619958842996	0.004351590199885816	0.014226392933364584
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2720_ANT_MID	spatialDLPFC::Br2720	primary_expansion	SDLPFC_Br2720_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	endpoint_response	False	1500	0.10821780660441153	0.18666666666666668	0.431092720834344	12.392803342194885	0.03649948001132961	0.004324297227200426	0.014309390097534402
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	1500	0.9999992533330017	1.0	8.670905146222656e-05	0.001023765627982332	6.865813128643591e-05	0.9981674703443076	0.9999997222373037
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	1500	0.9986143744952778	0.9933333333333333	0.009183881005193082	0.0977353984332173	-0.007820317071511245	1.2005616417544196	0.9972950063172344
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-7.154730313562394e-17	1.0000000000000007	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	local_reference	endpoint_response	True	1500	0.9985874518166453	0.9933333333333333	0.009270590056655308	0.09865816122681566	-0.007900085577197773	1.2027325547532994	0.9972402424026957
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	endpoint_response	local_reference	True	1500	0.9985874518166453	0.9933333333333333	0.009270590056655308	0.10945698622078746	0.006784061085778434	0.8291454641861316	0.9972402424026957
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-1.9545202219054978e-17	1.0000000000000002	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	conditional_entropy	local_reference	False	1500	-0.36144126286278355	0.0	0.8276068476295234	9.771476331453348	0.5199164231471289	-0.4770566471960828	0.1579862475445195
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	conditional_entropy	endpoint_response	False	1500	-0.35059579670924296	0.0	0.8183362575728681	8.708782282893994	0.6100152433525173	-0.5656546530423723	0.1531241784642332
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	low_max_probability	local_reference	False	1500	-0.5119270221897877	0.0	0.9113693802336118	10.760452687977928	12.537397946158656	-12.501889518642232	0.3502918143760382
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	low_max_probability	endpoint_response	False	1500	-0.5016701322978366	0.0	0.9020987901769566	9.600188050587064	15.074230101281996	-15.03943486944366	0.34946474789722903
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	probability_margin_risk	local_reference	False	1500	-0.5100430960191539	0.006666666666666667	0.9150762043977869	10.80421881278567	49.63266031409176	-49.55924392173094	0.2347079555956607
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	probability_margin_risk	endpoint_response	False	1500	-0.5047583363370384	0.006666666666666667	0.9058056143411316	9.63963628999725	60.000110441108994	-59.91978154150568	0.2365269174777388
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	1500	0.80424918233297	0.8133333333333334	0.45739174064237176	5.400381329239435	0.013171205583612226	0.1319435154108112	0.8018934678018282
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br2743_ANT_MID	spatialDLPFC::Br2743	primary_expansion	SDLPFC_Br2743_ANT_MID	forward	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	1500	0.7850760040337796	0.82	0.44812115058571644	4.768931476146229	0.008732048101596439	0.15723414942369165	0.7850475961800625
