dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	split	stage	converged	iterations	seconds	t
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.550887600009446	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.359393299993826	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.33857550000539	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260724	base	True	200	8.55302419999498	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.581120000002556	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.2975243999972	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.382023500002106	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.406653500001994	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	historical	base	True	85	3.5420143000083044	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	source_only	base	True	85	3.6020060000009835	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.511778100000811	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.517190500002471	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.5731959999975516	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.5281136999983573	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260720	base	True	85	3.4919031000026735	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.5151030999986688	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.5921956999955	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.5676136999973096	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.6444090000004508	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260721	base	True	85	3.6116134999901988	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.583671399988816	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.4732684000045992	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.507647899998119	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.522069799990277	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260722	base	True	85	3.580408500012709	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.4919468000007328	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.5176286000059918	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.614295099992887	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.5614992000046186	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260723	base	True	85	3.593555900006322	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.5429136999882758	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.498188899990055	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.6060834000090836	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.5165006999886828	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260724	base	True	85	3.523297599997022	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260724	split_response	True	85	3.5747409999894444	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260724	split_response	True	85	3.510498899995582	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260724	split_response	True	85	3.5483376999909524	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	uot	0.25	2.0	random_20260724	split_response	True	85	3.631507400001283	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		historical	base	True	1	0.03856049999012612	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		source_only	base	True	1	0.03817009998601861	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		source_only	split_response	True	1	0.046711899994988926	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		source_only	split_response	True	1	0.038100100005976856	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		source_only	split_response	True	1	0.03800970000156667	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		source_only	split_response	True	1	0.03739309999218676	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260720	base	True	1	0.03918740000517573	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.0374630000005709	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.0397538999968674	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.04198389999510255	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260720	split_response	True	1	0.037074200008646585	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260721	base	True	1	0.03856550001364667	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260721	split_response	True	1	0.041458200008491985	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260721	split_response	True	1	0.03818160000082571	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260721	split_response	True	1	0.03750489999947604	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260721	split_response	True	1	0.03828919999068603	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260722	base	True	1	0.036128200008533895	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260722	split_response	True	1	0.037445399997523054	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260722	split_response	True	1	0.03700640000170097	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260722	split_response	True	1	0.0394399000069825	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260722	split_response	True	1	0.03854370000772178	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260723	base	True	1	0.04131099999358412	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260723	split_response	True	1	0.049470699988887645	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260723	split_response	True	1	0.038724600002751686	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260723	split_response	True	1	0.03805019998981152	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260723	split_response	True	1	0.03867460000037681	1.0
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260724	base	True	1	0.040051399992080405	
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260724	split_response	True	1	0.03874499999801628	0.00125
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260724	split_response	True	1	0.03793829999631271	0.000625
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260724	split_response	True	1	0.03796019998844713	0.01
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		random_20260724	split_response	True	1	0.045671100000618026	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		historical	base	True	200	8.54633240000112	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		source_only	base	True	200	8.561063000001013	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		source_only	split_response	True	200	8.831517400001758	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		source_only	split_response	True	200	8.789375599997584	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		source_only	split_response	True	200	8.40116009999474	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		source_only	split_response	True	200	9.011140700007672	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260720	base	True	200	8.86552490000031	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260720	split_response	True	200	8.771182199998293	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260720	split_response	True	200	8.473473999998532	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260720	split_response	True	200	8.956333199996152	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260720	split_response	True	200	8.234216299999389	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260721	base	True	200	8.294999700010521	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260721	split_response	True	200	8.317104200003087	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260721	split_response	True	200	8.322690100001637	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260721	split_response	True	200	8.356699700001627	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260721	split_response	True	200	8.347717699987697	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260722	base	True	200	8.303681099991081	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260722	split_response	True	200	8.301952299996628	0.00125
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260722	split_response	True	200	8.373557099999744	0.000625
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260722	split_response	True	200	8.350718000001507	0.01
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260722	split_response	True	200	8.371904999992694	1.0
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260723	base	True	200	8.372387600000366	
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		random_20260723	split_response	True	200	8.407016900004237	0.00125
