dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	h	converged	iterations	seconds	last_log_scaling_error	row_mass_l1	col_mass_l1	transported_mass
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.0025	True	200	8.262252100001206	3.552713678800501e-15	6.117068657163216e-16	1.3114509478384662e-15	0.9999999999999997
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.00125	True	200	8.245078599997214	0.0	6.291625206933382e-16	1.2910679469957387e-15	0.9999999999999999
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.000625	True	200	8.239456499999505	3.552713678800501e-15	9.471590178833367e-16	1.3371465393263726e-15	1.0
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.02	True	200	8.360275700004422	3.552713678800501e-15	9.780587797991735e-16	1.3602400456003139e-15	1.0000000000000007
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.01	True	200	8.262996599994949	1.7763568394002505e-15	6.414140052424244e-16	1.289550063954259e-15	0.9999999999999993
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.005	True	200	8.286088299995754	0.0	6.061774346366455e-16	1.305704676324293e-15	1.0000000000000002
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.0025	True	200	8.237971800001105	1.7763568394002505e-15	9.573505183047004e-16	1.3562284975621175e-15	1.0000000000000004
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.00125	True	200	8.272857300005853	1.7763568394002505e-15	6.056353335504028e-16	1.293886872644201e-15	0.9999999999999998
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_EXPR	0.000625	True	200	8.238446299990756	3.552713678800501e-15	9.603862843876598e-16	1.4320142294188543e-15	0.9999999999999992
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	8.34349430000293	0.0	9.583263002599374e-16	1.3967776588130754e-15	0.9999999999999998
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	8.281639499997254	1.7763568394002505e-15	9.766493169749424e-16	1.3676126203732153e-15	0.999999999999999
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	8.2522570000001	3.552713678800501e-15	1.0048385734595655e-15	1.4039333931514797e-15	1.0000000000000007
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	8.225949900006526	1.7763568394002505e-15	9.583263002599374e-16	1.3499401249617016e-15	1.0000000000000002
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	8.225178799999412	0.0	6.195131213582172e-16	1.288574281999022e-15	1.0000000000000009
Stereo-seq	ST_DEV_E15_5_E16_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E15_5_E16_5__reverse	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	8.294683800006169	0.0	6.188626000547259e-16	1.310041485014235e-15	1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5063762000063434	3.2043026010342146e-09	0.9370641958110726	0.9370641958110727	1.9370641958110724
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.02	True	85	3.4987567999924067	3.2149065631870144e-09	0.9415489976471703	0.9415489976471703	1.9415489976471703
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.01	True	85	3.5485057000041706	3.2096023616645653e-09	0.9393050037964418	0.9393050037964418	1.939305003796441
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.005	True	85	3.5164768999966327	3.20695203726018e-09	0.9381842018959756	0.9381842018959757	1.9381842018959756
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.0025	True	85	3.465361499998835	3.205627763236407e-09	0.9376240994172255	0.9376240994172256	1.937624099417225
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.00125	True	85	3.5264913999999408	3.204965182135311e-09	0.9373441227601536	0.9373441227601537	1.9373441227601529
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_EXPR	0.000625	True	85	3.4786829999939073	3.204633003406343e-09	0.9372041530727491	0.9372041530727491	1.9372041530727482
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.02	True	85	3.5177218000026187	3.2084752632499658e-09	0.9387383885924895	0.9387383885924896	1.938738388592489
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.01	True	85	3.490658299997449	3.206380938536313e-09	0.9378976413621649	0.9378976413621649	1.9378976413621645
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.005	True	85	3.520923699994455	3.2053391052500046e-09	0.9374800136118084	0.9374800136118084	1.937480013611808
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.0025	True	85	3.5071216999931494	3.2048204090528998e-09	0.9372718794244079	0.9372718794244079	1.9372718794244088
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.00125	True	85	3.5621695000008913	3.204561949132767e-09	0.9371679814149345	0.9371679814149343	1.9371679814149358
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	R	I_SPATIAL	0.000625	True	85	3.516169499998796	3.204432275083491e-09	0.9371160745771319	0.937116074577132	1.9371160745771305
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.02	True	85	3.542791700005182	3.2107978498174816e-09	0.9398985580053588	0.9398985580053589	1.9398985580053565
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.01	True	85	3.5279111999989254	3.2075400113740216e-09	0.9384774917302593	0.9384774917302593	1.9384774917302596
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.005	True	85	3.5251865000027465	3.205919085758069e-09	0.9377698669077226	0.9377698669077228	1.937769866907723
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.0025	True	85	3.5631348000024445	3.205109955217722e-09	0.9374167864397427	0.9374167864397429	1.937416786439743
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.00125	True	85	3.4559341999993194	3.2047058340367585e-09	0.9372404298070073	0.9372404298070073	1.937240429807008
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_EXPR	0.000625	True	85	3.5115056999929948	3.2045051057139062e-09	0.9371522974683477	0.9371522974683478	1.937152297468347
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.02	True	85	3.518414700010908	3.197885511951881e-09	0.9342612772500444	0.9342612772500444	1.9342612772500432
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.01	True	85	3.476128099995549	3.2010838424412213e-09	0.9356587602121231	0.9356587602121232	1.935658760212125
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.005	True	85	3.4488293000031263	3.2026914453808786e-09	0.9363604897577315	0.9363604897577313	1.9363604897577307
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.0025	True	85	3.543697399989469	3.203496135029127e-09	0.9367120964409328	0.9367120964409329	1.9367120964409326
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.00125	True	85	3.529154699994251	3.2038993680316707e-09	0.9368880846296271	0.936888084629627	1.9368880846296272
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	uot	0.25	2.0	finite_step	N	I_SPATIAL	0.000625	True	85	3.591035899997223	3.2041009845329427e-09	0.9369761248574109	0.9369761248574109	1.9369761248574104
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.037132900004507974				0.9999999999999997
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.02	True	1	0.03640830000222195				1.0000000000000007
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.01	True	1	0.03784859999723267				1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.005	True	1	0.037744600005680695				0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.0025	True	1	0.039131199999246746				0.9999999999999997
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.00125	True	1	0.0375452000007499				0.9999999999999998
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_EXPR	0.000625	True	1	0.03796380000130739				1.0000000000000007
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.02	True	1	0.03753020000294782				1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.01	True	1	0.04159929999150336				1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.005	True	1	0.03794860000198241				0.9999999999999994
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.0025	True	1	0.04332550000981428				1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.00125	True	1	0.03769859999010805				1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	R	I_SPATIAL	0.000625	True	1	0.03736869999556802				1.0000000000000007
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.02	True	1	0.03789900000265334				1.000000000000001
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.01	True	1	0.0380931999970926				1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.005	True	1	0.03691909999179188				1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.0025	True	1	0.04826730000786483				0.9999999999999993
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.00125	True	1	0.03998630000569392				1.0000000000000013
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_EXPR	0.000625	True	1	0.03761529999610502				1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.02	True	1	0.03742529998999089				0.9999999999999992
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.01	True	1	0.04232550000597257				1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.005	True	1	0.03748460000497289				1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.0025	True	1	0.0374292000051355				0.9999999999999998
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.00125	True	1	0.043895499999052845				0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	row_softmax	0.25		finite_step	N	I_SPATIAL	0.000625	True	1	0.03809539999929257				1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.313686499997857	1.7763568394002505e-15	6.023827270329463e-16	1.2705765259357626e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.02	True	200	8.190365199989174	3.552713678800501e-15	9.604947046049084e-16	1.3871282594779544e-15	1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.01	True	200	8.321921499999007	1.7763568394002505e-15	9.246076126956382e-16	1.408920723144913e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.005	True	200	8.278525000001537	1.7763568394002505e-15	6.012985248604608e-16	1.2652639352905837e-15	1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.0025	True	200	8.286251400000765	1.7763568394002505e-15	5.842765507524383e-16	1.2860806170023054e-15	0.9999999999999992
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.00125	True	200	8.224327200005064	3.552713678800501e-15	9.387022409379497e-16	1.374659934494371e-15	0.9999999999999993
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_EXPR	0.000625	True	200	8.233910399998422	1.7763568394002505e-15	9.39352762241441e-16	1.3878872009986942e-15	1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.02	True	200	8.296853200008627	1.7763568394002505e-15	9.8131138631663e-16	1.412064909445121e-15	0.9999999999999991
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.01	True	200	8.295220799991512	1.7763568394002505e-15	9.513874063560301e-16	1.4245332344287043e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.005	True	200	8.192901499991422	1.7763568394002505e-15	5.972869768222644e-16	1.257457679648688e-15	1.0
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.0025	True	200	8.253680399997393	1.7763568394002505e-15	9.58434720477186e-16	1.3938503129473645e-15	0.9999999999999993
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.00125	True	200	8.266286099998979	1.7763568394002505e-15	9.662409761190816e-16	1.4094628242311558e-15	1.0000000000000007
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	R	I_SPATIAL	0.000625	True	200	8.344325300000492	3.552713678800501e-15	5.91107024439097e-16	1.2872732393920394e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.02	True	200	8.227908899993054	1.7763568394002505e-15	9.86407136527312e-16	1.3718410088459088e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.01	True	200	8.382862600003136	0.0	9.750230137162141e-16	1.3653357958109957e-15	1.0000000000000009
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.005	True	200	8.294038799998816	1.7763568394002505e-15	1.017740579312143e-15	1.4330984315913398e-15	1.0000000000000007
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.0025	True	200	8.166684800002258	3.552713678800501e-15	6.487865800153259e-16	1.2731786111497279e-15	1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.00125	True	200	8.268360699992627	1.7763568394002505e-15	6.042258707261716e-16	1.2878153404782822e-15	1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_EXPR	0.000625	True	200	8.300055599989719	0.0	5.921912266115825e-16	1.2735038718014735e-15	0.9999999999999996
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.02	True	200	8.333721599992714	1.7763568394002505e-15	6.146342115820325e-16	1.2915016278647329e-15	1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.01	True	200	8.228616799999145	0.0	9.65156773946596e-16	1.37997252513955e-15	1.0000000000000002
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.005	True	200	8.233454999994137	3.552713678800501e-15	9.819619076201214e-16	1.3858272168709718e-15	0.9999999999999996
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.0025	True	200	8.3394782999967	1.7763568394002505e-15	9.705777848090236e-16	1.3825746103535153e-15	1.0000000000000004
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.00125	True	200	8.259314499999164	0.0	6.093216209368535e-16	1.2726365100634851e-15	0.9999999999999999
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	forward	ST_E15_5_S1_S2	balanced_ot	0.25		finite_step	N	I_SPATIAL	0.000625	True	200	8.278516499995021	0.0	9.58651560911683e-16	1.3753104557978624e-15	1.000000000000001
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.54815289999533	3.220485211841151e-09	0.9370641957979606	0.9370641957979606	1.937064195797961
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.02	True	85	3.532006299996283	3.2306459729625203e-09	0.9415489976343869	0.941548997634387	1.941548997634386
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.01	True	85	3.4941697000031127	3.2255629278665765e-09	0.9393050037834942	0.9393050037834942	1.9393050037834938
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.005	True	85	3.5257169000105932	3.223022737586234e-09	0.9381842018829459	0.9381842018829459	1.9381842018829465
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.0025	True	85	3.499532600006205	3.2217535306244827e-09	0.9376240994041546	0.9376240994041547	1.9376240994041547
Stereo-seq	ST_E15_5_S1_S2	same_age_sections	ST_E15_5_S1_S2	legacy_replication	reverse	ST_E15_5_S1_S2__reverse	uot	0.25	2.0	finite_step	R	I_EXPR	0.00125	True	85	3.503946700002416	3.2211193712328168e-09	0.9373441227470621	0.9373441227470622	1.937344122747062
